FREQ,Frequenza,REG_VEHI_AREA,Territorio di immatricolazione automezzo,DATA_TYPE,Indicatore,REG_LOADING,Territorio di carico,REG_UNLOADING,Territorio di scarico,GOODS_TRANSPORT_NST_2007,Tipo di merce (NST 2007),TITLE_OF_TRANSPORT,Titolo di trasporto,DISTANCE_CLASS,Classe di percorrenza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF5,Basilicata,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,68249,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1695717,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1763966,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF6,Calabria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,23463,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,747306,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,770769,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITG1,Sicilia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,14333,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,590548,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,604880,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,12665,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,12665,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4728339,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,28680504,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,33408842,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,213364,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,213364,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4728339,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,28467140,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,33195479,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1526,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,227485,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,229012,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1215,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1215,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,48025,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,48025,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,12890,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1089623,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1102513,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3536,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,83103,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,86639,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3536,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,15980,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,19516,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,67123,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,67123,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3947,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,714887,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,718834,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,52683,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,52683,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3761,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1219886,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1223647,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,274899,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,274899,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,13992,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,169412,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,183404,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,7178,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,344074,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,351252,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,18903,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,807001,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,825904,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2520,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,548964,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,551484,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,65820,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,307552,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,373372,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,141734,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2826224,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2967958,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4080284,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,17110064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,21190348,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF5,Basilicata,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,328987,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1553022,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1882009,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF6,Calabria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,23346,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,803253,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,826599,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITG1,Sicilia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,19915,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,253636,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,273552,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,32132,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF4,Puglia,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,32132,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,688740,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,6352128,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,7040868,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,43400,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,43400,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,688740,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,6308728,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,6997468,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,145627,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,145627,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,14409,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,14409,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,181978,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,181978,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5177,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,5177,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5177,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,5177,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,65564,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,65564,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,21977,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,21977,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,9269,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,54727,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,63996,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,54117,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,54117,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1759,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,14196,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,15956,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,143,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,56454,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,56597,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,282098,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,282098,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,159542,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,159542,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,41753,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,96114,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,137867,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,141461,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1171695,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1313156,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,67265,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1336377,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1403642,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF5,Basilicata,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,421214,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2022755,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2443969,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF6,Calabria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5876,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,503325,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,509201,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,122596,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF5,Basilicata,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,122596,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2240277,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,8761890,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,11002166,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2240277,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,8761890,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,11002166,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,36439,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,36439,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF6,Calabria,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,3280,,
